rollcall,voter_id,name,party,coalition,vote
4807,318,Aécio Neves,PSDB,0,1
4807,187,Armando Monteiro,PTB,1,-1
4807,317,Eunício Oliveira,PMDB,1,-1
4807,350,Itamar Franco,PPS,0,1
4807,101,Eduardo Suplicy,PT,1,-1
4807,100,Romero Jucá,PMDB,1,-1
4807,184,Blairo Maggi,PR,0,-1
4807,99,Paulo Paim,PT,1,-1
4807,98,Pedro Simon,PMDB,1,0
4807,94,Renan Calheiros,PMDB,1,-1
4807,91,José Agripino,DEM,0,1
4807,89,Epitácio Cafeteira,PTB,1,-1
4807,88,José Sarney,PMDB,1,0
4812,331,Ana Amélia,PP,1,0
4812,241,Wellington Dias,PT,1,1
4812,179,Acir Gurgacz,PDT,0,0
4812,238,Paulo Davim,PV,0,1
4812,237,Eduardo Braga,PMDB,1,1
4812,236,Jorge Viana,PT,1,0
4812,235,Randolfe Rodrigues,PSOL,0,1
4812,234,Pedro Taques,PDT,0,1
4812,233,Humberto Costa,PT,1,1
4812,329,Gleisi Hoffmann,PT,1,1
4812,232,Ivo Cassol,PP,1,1
4812,231,Luiz Henrique,PMDB,1,1
4812,230,Marta Suplicy,PT,1,0
4812,354,Marinor Brito,PSOL,0,0
4812,353,Clésio Andrade,PR,0,1
4812,226,Garibaldi Alves,PMDB,1,0
4812,167,Lobão Filho,PMDB,1,1
4812,223,Cyro Miranda,PSDB,0,-1
4812,222,Ana Rita,PT,1,1
4812,221,Anibal Diniz,PT,1,1
4812,220,Eduardo Amorim,PSC,0,0
4812,219,Angela Portela,PT,1,1
4812,327,Vital do Rêgo,PMDB,1,1
4812,217,Rodrigo Rollemberg,PSB,1,1
4812,333,Lídice da Mata,PSB,1,0
4812,352,Sérgio Petecão,PMN,0,1
4812,165,Jarbas Vasconcelos,PMDB,1,-1
4812,163,João Vicente Claudino,PTB,1,1
4812,162,Mário Couto,PSDB,0,0
4812,161,João Durval,PDT,0,0
4812,159,Jayme Campos,DEM,0,-1
4812,158,Cícero Lucena,PSDB,0,-1
4812,157,Fernando Collor,PTB,1,0
4812,155,Flexa Ribeiro,PSDB,0,-1
4812,151,Mozarildo Cavalcanti,PTB,1,0
4812,147,Cristovam Buarque,PDT,0,0
4812,208,Benedito de Lira,PP,1,1
4812,351,Wilson Santiago,PMDB,1,1
4812,144,João Pedro,PT,1,1
